1638,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-07-25 00:00:00,28.5,8.7
1639,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-07-26 00:00:00,27.8,9.5
1640,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-07-27 00:00:00,27.1,10.2
1641,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-07-28 00:00:00,26.3,11.7
1642,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-07-29 00:00:00,26.2,12.8
1643,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-07-30 00:00:00,26,16.3
1644,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-07-31 00:00:00,28.1,13.4
1645,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-01 00:00:00,28.3,8.7
1646,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-02 00:00:00,29,10.8
1647,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-03 00:00:00,28.7,7.3
1648,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-04 00:00:00,28.2,7.7
1649,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-05 00:00:00,27.3,9
1650,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-06 00:00:00,27.5,8.2
1651,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-07 00:00:00,26.2,8.4
1652,Raipur,Chhattisgarh,Central,21.23333,81.63333,2026-08-08 00:00:00,26.1,8.8
1653,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-10 00:00:00,29.4,11.3
1654,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-11 00:00:00,28.6,12.5
1655,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-12 00:00:00,30.2,15
1656,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-13 00:00:00,30.6,10.9
1657,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-14 00:00:00,29.8,10.1
1658,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-15 00:00:00,28.4,7.6
1659,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-16 00:00:00,28.1,9.3
1660,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-17 00:00:00,26.3,13.8
1661,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-18 00:00:00,27.2,9.8
1662,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-19 00:00:00,27.6,6
1663,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-20 00:00:00,27,5.5
1664,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-21 00:00:00,25.9,8
1665,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-22 00:00:00,25.2,15.5
1666,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-23 00:00:00,25.7,17
1667,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-24 00:00:00,28.1,13.1
1668,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-25 00:00:00,28,8.8
1669,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-26 00:00:00,27.2,6.2
1670,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-27 00:00:00,27.1,8.2
1671,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-28 00:00:00,26.9,10.2
1672,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-29 00:00:00,27.4,17.7
1673,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-30 00:00:00,26.9,20.5
1674,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-07-31 00:00:00,27.9,13
1675,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-01 00:00:00,27.9,9.2
1676,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-02 00:00:00,28.9,9
1677,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-03 00:00:00,28.5,7.3
1678,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-04 00:00:00,28.4,4.5
1679,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-05 00:00:00,27.6,7.6
1680,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-06 00:00:00,26.9,7.4
1681,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-07 00:00:00,26.5,5.9
1682,Bilaspur,Chhattisgarh,Central,22.08005,82.15543,2026-08-08 00:00:00,26.3,5.2
1683,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-10 00:00:00,29.4,13.9
1684,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-11 00:00:00,29.3,14.9
1685,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-12 00:00:00,29.5,15.2
1686,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-13 00:00:00,30.1,12.4
1687,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-14 00:00:00,29.9,10.8
1688,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-15 00:00:00,29.9,9.9
1689,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-16 00:00:00,27.3,11
1690,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-17 00:00:00,25.9,12
1691,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-18 00:00:00,26,12.5
1692,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-19 00:00:00,27.1,11
1693,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-20 00:00:00,27.3,9.5
1694,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-21 00:00:00,25.4,13.6
1695,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-22 00:00:00,24.9,19.6
1696,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-23 00:00:00,25.8,18.8
1697,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-24 00:00:00,27.6,14.3
1698,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-25 00:00:00,28.7,10
1699,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-26 00:00:00,27.9,10.3
1700,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-27 00:00:00,27.4,10.6
1701,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-28 00:00:00,26.4,11.5
1702,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-29 00:00:00,26.1,13.8
1703,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-30 00:00:00,25.6,15.7
1704,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-07-31 00:00:00,27.8,14.1
1705,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-01 00:00:00,28.4,10.8
1706,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-02 00:00:00,29,11.5
1707,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-03 00:00:00,28.9,8.5
1708,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-04 00:00:00,28.2,7.9
1709,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-05 00:00:00,27.3,9.7
1710,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-06 00:00:00,28,10.9
1711,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-07 00:00:00,26.8,8.8
1712,Durg,Chhattisgarh,Central,21.19147,81.27619,2026-08-08 00:00:00,26.2,9.6
1714,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-11 00:00:00,28.4,8
1715,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-12 00:00:00,30,9.8
1716,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-13 00:00:00,30.3,7.8
1717,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-14 00:00:00,30.6,9.4
1718,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-15 00:00:00,27.7,7.8
1719,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-16 00:00:00,27.6,6
1720,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-17 00:00:00,27,9.5
1721,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-18 00:00:00,27,6.4
1722,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-19 00:00:00,27.8,5.2
1723,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-20 00:00:00,27.1,5.7
1724,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-21 00:00:00,25.8,5.6
1725,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-22 00:00:00,24.9,12.5
1726,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-23 00:00:00,25.6,14.1
1727,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-24 00:00:00,27.8,9.7
1728,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-25 00:00:00,27.5,7
1729,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-26 00:00:00,27.1,7.8
1730,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-27 00:00:00,27.3,8.3
1731,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-28 00:00:00,26.6,13.2
1732,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-29 00:00:00,27.2,17.1
1733,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-30 00:00:00,27.2,17.2
1734,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-07-31 00:00:00,27.6,12.9
1735,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-01 00:00:00,27.6,6.8
1736,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-02 00:00:00,28.9,5.5
1737,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-03 00:00:00,28.4,4.4
1738,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-04 00:00:00,28.1,3.5
1739,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-05 00:00:00,27.2,3.5
1740,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-06 00:00:00,26.8,4.9
1741,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-07 00:00:00,26.2,4.5
1742,Korba,Chhattisgarh,Central,22.3458,82.69633,2026-08-08 00:00:00,26.2,3.9
1743,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-10 00:00:00,25.6,13.9
1744,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-11 00:00:00,25.9,13.5
1745,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-12 00:00:00,27.1,12.2
1746,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-13 00:00:00,27.3,10.3
1747,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-14 00:00:00,26.3,9
1748,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-15 00:00:00,26.3,8.9
1749,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-16 00:00:00,26.2,10.5
1750,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-17 00:00:00,25.6,9.7
1751,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-18 00:00:00,25.8,8.1
1752,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-19 00:00:00,25.5,6.1
1753,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-20 00:00:00,24.7,8.4
1754,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-21 00:00:00,23.7,12.4
1755,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-22 00:00:00,23.6,13.6
1756,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-23 00:00:00,24.3,16
1757,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-24 00:00:00,24.8,10.1
1758,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-25 00:00:00,25.5,10.3
1759,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-26 00:00:00,26.2,11
1760,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-27 00:00:00,25.3,11.5
1761,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-28 00:00:00,23.8,22.9
1762,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-29 00:00:00,24.2,22
1763,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-30 00:00:00,24.7,18.2
1764,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-07-31 00:00:00,24.9,15.4
1765,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-01 00:00:00,26,9.1
1766,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-02 00:00:00,26.3,8.7
1767,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-03 00:00:00,25.9,5.9
1768,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-04 00:00:00,26,5.4
1769,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-05 00:00:00,25.3,6.1
1770,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-06 00:00:00,25,3.8
1771,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-07 00:00:00,24.9,8.2
1772,Ranchi,Jharkhand,Central,23.34316,85.3094,2026-08-08 00:00:00,24.2,14.1
1773,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-10 00:00:00,27.4,10.4
1774,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-11 00:00:00,28.3,10
1775,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-12 00:00:00,30.3,8.3
1776,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-13 00:00:00,29.8,7.4
1777,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-14 00:00:00,28,4.2
1778,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-15 00:00:00,28.2,6.7
1779,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-16 00:00:00,28.1,8.4
1780,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-17 00:00:00,28,6
1781,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-18 00:00:00,28.5,3.6
1782,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-19 00:00:00,28.2,6.3
1783,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-20 00:00:00,27.2,4
1784,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-21 00:00:00,26,7.6
1785,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-22 00:00:00,25.8,6.3
1786,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-23 00:00:00,26.7,9.4
1787,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-24 00:00:00,27.4,7.7
1788,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-25 00:00:00,27.3,6
1789,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-26 00:00:00,28.4,9
1790,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-27 00:00:00,26.7,10.1
1791,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-28 00:00:00,26.6,19
1792,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-29 00:00:00,27.2,14
1793,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-30 00:00:00,27.6,13.5
1794,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-07-31 00:00:00,28,10.1
1795,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-01 00:00:00,28.2,4.8
1796,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-02 00:00:00,29.5,5.2
1797,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-03 00:00:00,28.6,4.1
1798,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-04 00:00:00,29.1,4.2
1799,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-05 00:00:00,27.5,4.5
1800,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-06 00:00:00,26.8,2.7
1801,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-07 00:00:00,26.9,5.1
1802,Jamshedpur,Jharkhand,Central,22.80278,86.18545,2026-08-08 00:00:00,26.2,9.3
1803,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-10 00:00:00,27.2,8.1
1804,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-11 00:00:00,27.7,9.8
1805,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-12 00:00:00,29.3,6.8
1806,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-13 00:00:00,29.2,6.7
1807,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-14 00:00:00,28.2,5.7
1808,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-15 00:00:00,29.1,6.4
1809,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-16 00:00:00,29.2,9.6
1810,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-17 00:00:00,28.4,5.4
1811,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-18 00:00:00,27.9,4.2
1812,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-19 00:00:00,28,5
1813,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-20 00:00:00,26.8,5.8
1814,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-21 00:00:00,26.1,10.9
1815,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-22 00:00:00,26.1,10.1
1816,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-23 00:00:00,26.8,6.6
1817,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-24 00:00:00,27,5.9
1818,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-25 00:00:00,28.1,10.5
1819,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-26 00:00:00,29,9.7
1820,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-27 00:00:00,28.5,10.5
1821,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-28 00:00:00,27.2,18.7
1822,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-29 00:00:00,27.2,14.4
1823,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-30 00:00:00,26.8,15.2
1824,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-07-31 00:00:00,27.8,12.8
1825,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-01 00:00:00,28.5,6.2
1826,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-02 00:00:00,29.1,4.9
1827,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-03 00:00:00,28.8,3.3
1828,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-04 00:00:00,28.8,3.9
1829,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-05 00:00:00,27.5,4
1830,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-06 00:00:00,26.4,3.7
1831,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-07 00:00:00,27.4,7.4
1832,Dhanbad,Jharkhand,Central,23.79759,86.42992,2026-08-08 00:00:00,26.7,12.1
1833,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-10 00:00:00,27.7,9.8
1834,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-11 00:00:00,28.1,11.1
1835,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-12 00:00:00,30.2,9.2
1836,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-13 00:00:00,29.9,7.3
1837,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-14 00:00:00,28.6,6.4
1838,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-15 00:00:00,29.4,6.6
1839,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-16 00:00:00,28.9,8.4
1840,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-17 00:00:00,28.4,5.3
1841,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-18 00:00:00,28.4,3.9
1842,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-19 00:00:00,28.3,4.5
1843,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-20 00:00:00,27.1,5.4
1844,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-21 00:00:00,26.2,11.1
1845,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-22 00:00:00,26.2,11
1846,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-23 00:00:00,27.3,7.6
1847,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-24 00:00:00,26.9,7.2
1848,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-25 00:00:00,28.1,8.4
1849,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-26 00:00:00,29,8.8
1850,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-27 00:00:00,28,8
1851,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-28 00:00:00,26.8,17.7
1852,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-29 00:00:00,26.9,15.2
1853,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-30 00:00:00,27,15.5
1854,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-31 00:00:00,27.8,13.3
1855,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-01 00:00:00,28.9,5.3
1856,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-02 00:00:00,29.2,4.5
1857,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-03 00:00:00,28.9,3.7
1858,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-04 00:00:00,28.8,2.9
1859,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-05 00:00:00,27.4,5.5
1860,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-06 00:00:00,26.6,3.8
1861,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-07 00:00:00,27.3,7.1
1862,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-08 00:00:00,26.4,12
1863,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-10 00:00:00,27.4,11.2
1864,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-11 00:00:00,28.9,8.8
1865,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-12 00:00:00,28.8,8.4
1866,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-13 00:00:00,28.8,5.8
1867,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-14 00:00:00,28.7,4.3
1868,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-15 00:00:00,29.5,9.5
1869,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-16 00:00:00,29,10.9
1870,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-17 00:00:00,28.9,10.9
1871,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-18 00:00:00,29.1,11
1872,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-19 00:00:00,28.7,9.7
1873,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-20 00:00:00,27.9,8.5
1874,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-21 00:00:00,26.8,9.2
1875,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-22 00:00:00,26.2,8.7
1876,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-23 00:00:00,26.5,11.4
1877,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-24 00:00:00,26.9,8.4
1878,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-25 00:00:00,28.1,8.4
1879,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-26 00:00:00,28.4,12.6
1880,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-27 00:00:00,27,16.8
1881,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-28 00:00:00,27.9,17.2
1882,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-29 00:00:00,27.9,10.7
1883,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-30 00:00:00,27.8,12.8
1884,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-31 00:00:00,28.5,10.3
1885,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-01 00:00:00,28.5,8.3
1886,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-02 00:00:00,28.8,7.3
1887,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-03 00:00:00,29.2,5.5
1888,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-04 00:00:00,29.4,7.4
1889,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-05 00:00:00,28.4,6.1
1890,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-06 00:00:00,27.7,3.9
1891,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-07 00:00:00,27.1,7.5
1892,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-08 00:00:00,27.8,10
1893,Howrah,West Bengal,East,22.57688,88.31857,2026-07-10 00:00:00,27.4,10.5
1894,Howrah,West Bengal,East,22.57688,88.31857,2026-07-11 00:00:00,28.8,9
1895,Howrah,West Bengal,East,22.57688,88.31857,2026-07-12 00:00:00,29,8.1
1896,Howrah,West Bengal,East,22.57688,88.31857,2026-07-13 00:00:00,28.8,5.6
1897,Howrah,West Bengal,East,22.57688,88.31857,2026-07-14 00:00:00,28.7,3.9
1898,Howrah,West Bengal,East,22.57688,88.31857,2026-07-15 00:00:00,29.4,9
1899,Howrah,West Bengal,East,22.57688,88.31857,2026-07-16 00:00:00,28.9,10.5
1900,Howrah,West Bengal,East,22.57688,88.31857,2026-07-17 00:00:00,28.9,10.6
1901,Howrah,West Bengal,East,22.57688,88.31857,2026-07-18 00:00:00,29.2,10.8
1902,Howrah,West Bengal,East,22.57688,88.31857,2026-07-19 00:00:00,28.7,9.7
1903,Howrah,West Bengal,East,22.57688,88.31857,2026-07-20 00:00:00,27.9,8.5
1904,Howrah,West Bengal,East,22.57688,88.31857,2026-07-21 00:00:00,26.9,9
1905,Howrah,West Bengal,East,22.57688,88.31857,2026-07-22 00:00:00,26.4,9
1906,Howrah,West Bengal,East,22.57688,88.31857,2026-07-23 00:00:00,26.6,11.2
1907,Howrah,West Bengal,East,22.57688,88.31857,2026-07-24 00:00:00,26.9,8.2
1908,Howrah,West Bengal,East,22.57688,88.31857,2026-07-25 00:00:00,28.2,8.6
1909,Howrah,West Bengal,East,22.57688,88.31857,2026-07-26 00:00:00,28.4,12.1
1910,Howrah,West Bengal,East,22.57688,88.31857,2026-07-27 00:00:00,27.1,16.5
1911,Howrah,West Bengal,East,22.57688,88.31857,2026-07-28 00:00:00,27.9,17.1
1912,Howrah,West Bengal,East,22.57688,88.31857,2026-07-29 00:00:00,27.9,10.7
1913,Howrah,West Bengal,East,22.57688,88.31857,2026-07-30 00:00:00,27.9,12.5
1914,Howrah,West Bengal,East,22.57688,88.31857,2026-07-31 00:00:00,28.6,10.1
1915,Howrah,West Bengal,East,22.57688,88.31857,2026-08-01 00:00:00,28.4,7.8
1916,Howrah,West Bengal,East,22.57688,88.31857,2026-08-02 00:00:00,28.8,6.8
1917,Howrah,West Bengal,East,22.57688,88.31857,2026-08-03 00:00:00,29.2,5.6
1918,Howrah,West Bengal,East,22.57688,88.31857,2026-08-04 00:00:00,29.4,7.1
1919,Howrah,West Bengal,East,22.57688,88.31857,2026-08-05 00:00:00,28.6,5.8
